Origin,Destination,Travel Time,Kilometers
301,533,9.019687105,6.266064964
301,275,9.340534838,6.181683372
301,292,9.764602899,5.903136422
301,509,11.40525395,9.225508596
301,801,11.4208498,8.225312224
301,150,11.524923,9.278768382
301,981,11.96627499,12.11823499
301,179,12.12443028,7.361965031
301,258,12.25114093,9.838750486
301,424,12.55109849,12.31977728
301,423,13.21568217,9.620700117
301,110,13.2586349,12.9272489
301,248,13.49827563,9.954420712
301,436,13.7123028,9.954711035
301,477,13.75779045,9.992914211
301,490,13.99226239,9.869742294
301,419,14.40349574,13.73261471
301,464,14.65528384,10.35142848
301,451,14.68699194,9.807049132
301,212,15.10230721,10.56644531
301,522,15.60318512,16.37105193
301,117,16.7211019,16.78219218
301,192,17.05937709,10.71144171
301,168,17.15319329,11.74418983
301,214,19.78390948,12.21811208
301,457,20.34609023,22.10172269
301,488,21.01611898,18.22211216
301,178,21.17793189,13.43334193
301,499,21.26349174,16.1759288
301,602,21.35753786,12.93223227
301,455,21.43647351,18.61304915
301,605,21.48135476,18.60791291
301,497,21.52260612,13.74530271
301,682,21.72745045,13.82422315
301,328,22.13207077,25.84206751
301,532,22.4899286,14.13133262
301,383,22.83577635,19.39753237
301,515,23.18486377,14.58589726
301,278,23.61989097,14.74863299
301,412,23.74203456,14.82737779
301,750,24.01426308,27.32914228
301,461,24.13407512,14.84909508
301,218,24.15586319,21.12922943
301,223,24.29699779,15.19368668
301,479,24.37481321,21.01103061
301,190,24.37655229,22.72273793
301,437,24.44212974,15.00316021
301,891,24.80296476,21.68358353
301,478,25.06287032,22.60772062
301,203,26.05821451,30.57639061
301,999,26.09181552,22.42636817
301,0,26.34801983,22.4077171
301,426,26.38668102,24.43996558
301,405,26.4733909,30.53092564
301,264,26.49126036,30.59014344
301,252,26.70053054,31.01455173
301,415,26.71865529,24.53877186
301,473,27.95223504,24.98742361
301,316,28.22541459,24.38292061
301,408,29.26705,25.21282391
301,158,30.00639935,25.67596111
301,982,30.1978108,25.82495568
301,516,32.6675845,27.2737759
301,394,32.8744391,32.84462598
301,450,33.0216577,27.81252971
301,604,34.18258368,30.07486755
301,984,35.03706733,33.28808357
292,292,0,0
292,161,2.515778354,1.187457604
292,181,3.406794708,1.744989668
292,179,3.810265012,2.043271988
292,258,4.98370469,2.702200236
292,971,5.31223935,2.894077917
292,150,5.683277735,3.226515834
292,424,6.886593023,4.997545529
292,509,9.153476346,5.625049733
292,981,9.710429777,8.559911619
292,110,9.929345055,8.02815192
292,301,10.42057987,5.918570854
292,522,10.90702316,9.425437233
292,117,12.02493993,9.83657748
292,419,12.14765053,10.17429134
292,438,13.78720041,9.536202361
292,275,14.00091052,10.17641186
292,533,14.36686088,10.33864771
292,423,15.46337721,12.2910083
292,490,15.69653093,11.54001966
292,801,16.81254645,13.31152386
292,248,17.22864722,13.42608632
292,212,19.0958361,14.24706961
292,436,19.10399946,15.04092267
292,477,19.14948711,15.07912585
292,464,20.0469805,15.43764012
292,451,20.7666097,16.12502042
292,488,22.01323149,18.43812717
292,499,22.26060425,16.39194381
292,455,22.43358601,18.82906416
292,605,22.47846726,18.82392792
292,168,22.54488995,16.83040146
292,192,23.13899486,17.02941299
292,457,23.80660584,25.39523519
292,383,23.83288886,19.61354738
292,218,25.1529757,21.34524444
292,602,25.2811672,18.48058378
292,479,25.37192572,21.22704562
292,328,25.59258637,29.13558001
292,214,25.75535289,18.53475397
292,891,25.80007727,21.89959854
292,478,26.05998282,22.82373563
292,999,27.08892803,22.64238318
292,461,27.11179268,23.83306029
292,178,27.1493753,19.74998382
292,0,27.34513234,22.62373211
292,426,27.38379353,24.65598059
292,750,27.47477869,30.62265478
292,497,27.49404953,20.06194459
292,515,27.6897192,21.9534636
292,682,27.69889386,20.14086504
292,415,27.7157678,24.75478686
292,412,27.73943852,30.71106295
292,190,27.83706789,26.01625043
292,532,28.01514941,21.92196051
292,223,28.1472627,31.02347959
292,473,28.94934755,25.20343862
292,252,29.16865993,26.01917721
292,316,29.2225271,24.59893562
292,203,29.51873012,33.86990311
292,264,29.56003928,26.39147571
292,278,29.59133438,21.06527488
292,437,29.77048795,25.47379441
292,405,29.93390651,33.82443814
292,408,30.26416251,25.42883892
292,158,31.00351186,25.89197612
292,982,31.19492331,26.04097069
292,516,33.66469701,27.48979091
292,450,34.01877021,28.02854472
292,604,35.17969619,30.29088256
292,394,35.23048068,31.91824198
292,984,37.49087298,32.57938905
383,383,0,0
383,455,1.652399513,0.784483219
383,488,2.571574573,1.345207671
383,605,2.647278936,1.415452713
383,218,4.78539951,2.280958458
383,891,6.850381853,4.333727287
383,479,7.460421226,4.887099538
383,999,7.47789945,4.734885839
383,478,8.148478332,6.483789548
383,461,9.200288187,7.493114212
383,515,9.239128063,5.616279967
383,0,9.331721543,5.613135348
383,426,9.472289034,8.316034514
383,532,9.564558277,5.58477688
383,415,9.80426331,8.414840786
383,499,10.13463048,5.085306301
383,316,10.51111772,6.586929108
383,168,10.67775586,5.316026385
383,602,10.71534599,5.708433696
383,682,10.77779075,5.994308472
383,497,10.78257463,5.980631633
383,473,11.03784306,8.863492536
383,252,11.25715543,9.679231127
383,408,11.55275313,7.416832411
383,264,11.64853479,10.05152963
383,437,11.85898345,9.133848333
383,490,11.9421488,10.16331173
383,248,11.9756913,10.02582111
383,158,12.29210247,7.879969612
383,423,12.36807355,10.40505205
383,982,12.48351393,8.028964186
383,212,12.52731106,8.427630909
383,278,12.84478161,9.739288751
383,405,13.27143845,10.94103517
383,203,13.33019641,11.69956139
383,436,13.50115084,9.037794353
383,223,14.37354509,13.26496069
383,214,14.58593917,8.765911992
383,801,14.59466316,12.9850634
383,464,14.69125055,7.401446108
383,477,14.85098821,11.79306017
383,516,14.95328763,9.477784399
383,451,15.13252171,8.098833323
383,328,15.13544052,14.80238614
383,412,15.23175034,13.6966256
383,450,15.30736082,10.01653821
383,533,15.90680673,13.54289617
383,192,15.93455963,9.484511012
383,604,16.1417916,11.40962034
383,275,16.40653672,13.53344296
383,178,16.71616259,14.96997517
383,750,17.01763283,16.28946091
383,394,17.31897618,15.5782959
383,457,17.65124554,18.39944083
383,984,19.57936849,16.23944297
383,438,19.61725556,18.06543065
383,190,19.6227514,18.27915
383,971,20.12315157,19.22829884
383,181,21.0525405,19.69572155
383,161,21.47567556,20.03351256
383,301,21.90126482,19.66170205
383,292,23.17581528,21.00665968
383,509,24.34380239,23.47487235
383,150,24.46347145,23.52813214
383,981,24.90482343,26.36759875
383,258,25.18968937,24.08811424
383,424,25.48964693,26.56914104
383,179,25.53564266,22.46548829
383,110,26.19718334,27.17661265
383,419,27.34204418,27.98197847
383,522,28.54173356,30.62041569
383,117,29.65965034,31.03155593
394,394,0,0
394,450,4.039809043,2.315807787
394,984,4.324484444,1.506728546
394,516,5.234284827,2.945567285
394,982,7.246005186,4.30589482
394,604,7.358033059,5.007121718
394,158,7.706472963,4.565519572
394,408,8.263660986,4.9150946
394,405,9.34274757,6.875024559
394,203,9.490072833,6.534544285
394,264,9.895176091,7.162628669
394,316,11.06314048,6.28260642
394,252,11.25100384,8.365654799
394,415,11.2745094,6.729034464
394,426,11.32877507,6.92438246
394,473,12.57611876,7.153133913
394,891,12.80652526,7.859124377
394,0,13.33247988,7.973308619
394,437,13.3326303,9.474141359
394,999,13.589674,8.379050747
394,223,13.92991067,9.404678143
394,457,13.93725412,10.63447321
394,478,14.09011781,10.43510087
394,461,14.13160759,10.58290654
394,278,14.31842846,10.07958178
394,412,14.89880818,9.899588544
394,328,15.39621518,10.13250374
394,532,15.80174444,10.94608097
394,515,15.93406133,11.2243357
394,682,16.08127677,11.06304915
394,497,16.08606065,11.04937231
394,218,16.26701412,10.04359022
394,178,16.51387567,11.2237049
394,479,16.51894607,11.61562556
394,750,18.19544092,14.04206974
394,605,18.80465365,14.40806926
394,488,19.13891064,15.02801313
394,455,19.55926517,15.41895012
394,383,20.60903614,15.87825102
394,190,20.80055948,16.03175883
394,602,21.00568932,14.80001488
394,214,21.34373858,15.3875155
394,499,23.42823321,15.31706433
394,168,23.97638745,15.70073219
394,490,25.60438917,21.45699455
394,248,25.63793168,21.31950394
394,192,25.69613233,18.47579596
394,451,25.7888896,17.44346919
394,212,25.83653304,20.29951068
394,423,26.03031393,21.69873488
394,436,26.81037282,20.90967412
394,464,27.72891523,17.94943762
394,477,28.00373829,18.78076464
394,801,28.25690353,24.27874623
394,533,29.56904711,24.83657899
394,971,29.68968994,34.52744714
394,275,30.06877709,24.82712579
394,181,30.95629722,34.96940902
394,161,31.37943229,35.30720003
394,301,31.56676503,33.20312889
394,509,32.30882513,35.4336467
394,150,32.42849419,35.48690649
394,981,32.86984617,38.3263731
394,292,33.079572,36.28034715
394,438,33.09747921,23.49437112
394,258,33.15471211,36.04688859
394,424,33.45466967,38.52791539
394,110,34.16220609,39.135387
394,179,34.52593326,37.02688789
394,419,35.30706693,39.94075282
394,522,36.50675631,42.57919004
394,117,37.62467308,42.99033028
408,408,0,0
408,158,0.835643968,0.271699932
408,982,2.035912784,1.093745525
408,316,3.107385073,1.452125908
408,426,4.170266073,2.490901609
408,516,4.505686484,2.542565738
408,415,4.810320006,2.402966831
408,450,4.859759681,3.081319547
408,473,5.417609762,2.719653063
408,891,5.648016261,3.425643526
408,0,6.173970877,3.539827768
408,999,6.268426367,3.556307306
408,478,7.084135106,4.80922403
408,394,7.304595538,4.9150946
408,604,7.729014953,4.654048577
408,264,8.085319777,4.655137902
408,461,8.135944961,5.818548693
408,252,8.893130416,5.235472852
408,218,9.108505123,5.610109365
408,405,9.341075985,5.779627515
408,984,9.56498784,5.576241671
408,437,9.737713383,5.552944182
408,515,10.22181757,6.802735235
408,605,10.2821706,6.570361043
408,479,10.52328344,6.851267712
408,532,10.52418993,6.754728177
408,278,10.72351154,6.158384601
408,682,10.94576646,7.098721855
408,497,10.95055034,7.085045016
408,203,11.00542493,7.508858806
408,455,11.03612801,7.088645558
408,488,11.70318544,7.403546059
408,383,11.83615342,7.42769314
408,223,12.94481117,9.831679318
408,602,13.68147805,8.537571993
408,328,13.7067066,11.36910477
408,412,13.80301641,10.26334422
408,214,14.01952732,9.12507261
408,178,14.47139754,8.786828041
408,192,15.36814777,9.84367163
408,750,15.58889891,12.85617954
408,457,16.22251162,14.96615945
408,499,16.38785346,9.720264248
408,168,16.93036985,9.804545271
408,451,17.31630862,10.94506135
408,190,18.19401747,14.84586863
408,490,19.06712518,15.14729857
408,248,19.10066769,15.00980796
408,212,19.29926904,13.9898147
408,423,19.49304993,15.3890389
408,436,20.27310883,14.59997814
408,464,21.0721783,11.48279762
408,477,21.34700137,12.31412464
408,801,21.71963954,17.96905024
408,533,23.03178311,18.52688301
408,275,23.5315131,18.51742981
408,438,26.74223194,23.04941749
408,971,27.24812795,24.21228569
408,181,28.17751688,24.6797084
408,161,28.60065195,25.01749941
408,301,29.0262412,24.64568889
408,292,30.30079166,25.99064653
408,509,31.46877877,28.4588592
408,150,31.58844783,28.51211898
408,981,32.02979981,31.3515856
408,258,32.31466575,29.07210109
408,424,32.61462331,31.55312788
408,179,32.66061904,27.44947514
408,110,33.32215972,32.1605995
408,419,34.46702056,32.96596531
408,522,35.66670994,35.60440253
408,117,36.78462672,36.01554278
415,415,0,0
415,426,0.752722689,0.372207172
415,473,2.318276711,0.919665194
415,0,3.345605547,1.792115377
415,316,3.747684304,2.068718012
415,408,4.731059383,2.403778503
415,158,5.056963119,2.758690815
415,982,5.248374577,2.907685389
415,891,5.385423428,3.415690797
415,437,5.940386666,3.160848844
415,478,6.16739688,3.475642742
415,999,6.168572161,3.935617167
415,461,6.208886665,3.623448409
415,252,6.499456755,3.844397518
415,264,6.890836109,4.216696022
415,278,6.926184822,3.766289263
415,516,7.718148276,4.356505602
415,450,8.072221473,4.895259411
415,515,8.294759275,4.607634951
415,532,8.409500803,4.632788452
415,405,8.513739774,5.10620156
415,203,8.572497728,5.864727782
415,479,8.596225143,4.656167428
415,682,8.689033133,4.749756638
415,497,8.693817013,4.736079799
415,218,8.845912289,5.600156636
415,223,9.615846414,7.430127085
415,605,10.01957777,6.560408314
415,328,10.37774184,8.967552536
415,604,10.42851458,6.723712737
415,412,10.47405166,7.861791988
415,394,10.51705733,6.729034464
415,178,10.67407082,6.394732703
415,455,10.77353517,7.078692829
415,214,11.11706029,6.423963862
415,602,11.42474473,6.188606776
415,488,11.4405926,7.39359333
415,383,11.57356059,7.417740411
415,750,12.25993416,10.45462731
415,984,12.77744963,7.390181535
415,457,12.89354687,12.56460722
415,192,13.10239759,7.431028664
415,499,14.13112014,7.371299032
415,168,14.67363653,7.455580054
415,190,14.86505272,12.44431639
415,451,15.0595753,8.596096136
415,436,17.08413083,9.041233388
415,477,17.25215791,9.964560164
415,464,17.40002169,9.170755637
415,490,18.16258148,14.67004854
415,248,18.19612399,14.53255793
415,212,18.39472535,13.51256467
415,423,18.58850623,14.91178887
415,801,20.81509584,17.49180021
415,533,22.12723941,18.04963298
415,275,22.6269694,18.04017978
415,438,25.83768824,22.57216746
415,971,26.34358426,23.73503565
415,181,27.27297318,24.20245837
415,161,27.69610825,24.54024938
415,301,28.1216975,24.16843886
415,292,29.39624796,25.5133965
415,509,29.76222336,36.51426652
415,150,29.88189242,36.5675263
415,981,30.3232444,39.40699292
415,258,30.60811034,37.12750841
415,424,30.9080679,39.6085352
415,110,31.61560432,40.21600682
415,179,31.75607535,26.97222511
415,419,32.76046516,41.02137263
415,522,33.96015454,43.65980985
415,117,35.07807131,44.0709501
405,405,0,0
405,264,2.787627311,1.462101995
405,203,2.803036312,1.24879448
405,252,4.209678024,2.455427247
405,223,6.342404327,3.801714787
405,437,6.398794051,3.614726968
405,278,6.709213087,3.809351541
405,412,7.200609575,4.233379691
405,328,7.239100859,5.350908748
405,450,7.973021961,4.952173359
405,178,8.283002034,4.828721473
405,426,8.493029571,5.292768874
405,415,8.825003847,5.391575145
405,516,8.851743596,5.2195181
405,982,9.025465683,5.166013659
405,750,9.12129317,6.837983517
405,158,9.167596838,5.441223971
405,394,9.250999326,6.361750514
405,408,9.724784861,5.790798998
405,461,9.734643642,5.510276448
405,457,9.75490588,8.94796343
405,532,9.922707999,5.694421993
405,478,10.01854247,6.718555168
405,515,10.05502489,5.972676727
405,473,10.05858359,5.840226896
405,682,10.20224033,5.811390179
405,497,10.20702421,5.79771334
405,214,10.90008855,6.467026141
405,891,11.04448959,7.649554871
405,0,11.08591243,6.712677079
405,316,11.48799119,6.989279714
405,984,11.51139163,7.022897585
405,190,11.72641173,8.827672604
405,999,12.32637966,8.446242253
405,604,12.43473615,7.977908039
405,479,12.69739748,7.197662278
405,192,12.88542585,7.474090943
405,602,12.93795193,7.250240317
405,218,13.30181354,9.610751191
405,605,14.41484975,10.05495752
405,488,14.74910673,10.67490138
405,451,15.04089391,8.645914525
405,455,15.16946126,11.06583837
405,499,15.64432733,8.432932573
405,168,16.18684373,8.517213595
405,383,16.21923224,11.52513927
405,477,17.23347652,10.01437855
405,464,17.49173469,9.184408217
405,801,19.83827379,12.99035163
405,490,21.21458527,17.10388281
405,248,21.24812777,16.96639219
405,212,21.44672913,15.94639893
405,423,21.64051002,17.34562313
405,533,22.30611666,14.9743091
405,436,22.42056892,16.55656238
405,275,23.50931769,15.48446983
405,438,23.76151435,15.81464827
405,971,24.00444718,31.99142316
405,181,25.27105447,32.43338505
405,161,25.69418953,32.77117606
405,301,25.88152228,30.66710491
405,509,26.62358238,32.89762273
405,150,26.74325143,32.95088251
405,981,27.18460342,35.79034913
405,292,27.39432925,33.74432318
405,258,27.46946936,33.51086462
405,424,27.76942692,35.99189141
405,110,28.47696333,36.59936303
405,179,28.84069051,34.49086392
405,419,29.62182417,37.40472884
405,522,30.82151355,40.04316606
405,117,31.93943033,40.45430631
412,412,0,0
412,223,0.976858784,0.494910401
412,178,3.971076469,2.193778571
412,750,4.270498986,2.495140148
412,328,4.999082869,2.630481199
412,190,6.453051592,3.768646862
412,203,6.533049777,3.689875823
412,405,7.354598538,5.170827068
412,264,7.372467999,5.230044865
412,457,7.51488789,6.227535881
412,278,7.548830584,4.362333319
412,252,7.581738174,5.65445316
412,214,8.832632667,5.120481287
412,437,9.679670342,7.515486225
412,426,10.0387124,8.487705554
412,192,10.31367399,6.245339573
412,415,10.37068667,8.586511826
412,478,11.56422529,9.913491849
412,473,11.60426642,9.035163577
412,461,11.85574183,9.35987994
412,497,12.09964889,7.53835337
412,532,12.14878448,8.987425832
412,515,12.28110137,9.265680566
412,682,12.30449322,7.617273813
412,891,12.59017242,10.84449155
412,0,12.63159525,9.90761376
412,316,13.03367401,10.1842164
412,451,13.09147488,8.019354394
412,158,13.35850081,9.940279692
412,982,13.54991227,10.08927427
412,450,13.6902208,8.471112449
412,801,13.79178031,8.439618102
412,999,13.87206248,11.64117893
412,408,13.91568884,10.28985472
412,479,14.2430803,10.39259896
412,516,14.56894244,8.738457191
412,218,14.84749636,12.80568787
412,394,14.96819817,9.880689605
412,477,15.01656736,9.375193147
412,602,15.16402841,10.54324416
412,605,15.96053257,13.2498942
412,464,16.05360511,9.279363281
412,533,16.25962318,10.42357558
412,488,16.29478956,13.86983806
412,423,16.65477006,10.65441302
412,455,16.71514409,14.26077505
412,248,16.93736352,10.98813361
412,436,17.15139069,10.98842393
412,984,17.22859047,10.54183668
412,490,17.43135028,10.90345519
412,275,17.46282421,10.93373631
412,438,17.71502087,11.26391474
412,383,17.76491506,14.72007595
412,604,18.15193499,11.49684713
412,212,18.54139509,11.60015821
412,499,19.97347914,10.96711278
412,168,20.09569662,11.03544485
412,971,21.76442919,29.27099561
412,181,23.03103648,29.7129575
412,301,23.06547091,14.83678077
412,161,23.45417154,30.05074851
412,509,24.38356439,30.17719518
412,150,24.50323344,30.23045497
412,981,24.94458543,33.06992158
412,292,25.15431126,31.02389563
412,258,25.22945137,30.79043707
412,424,25.52940893,33.27146387
412,110,26.23694534,33.87893548
412,179,26.60067252,31.77043637
412,419,27.38180618,34.6843013
412,522,28.58149556,37.32273851
412,117,29.69941234,37.73387876
423,423,0,0
423,490,1.171708338,0.443665536
423,248,2.160398131,1.329701379
423,801,3.471343823,2.006472495
423,212,4.027587011,2.150684672
423,436,4.519644416,2.74985443
423,477,4.582055892,2.382517275
423,464,5.462625456,3.146571874
423,533,5.532481603,3.346084435
423,275,6.346009167,3.687635668
423,451,7.222854056,4.40212086
423,168,7.960534909,4.539333222
423,499,8.460484133,4.43247241
423,192,10.54678643,6.506140803
423,602,10.63439746,6.236840036
423,488,10.89962173,8.724574754
423,438,10.9038592,8.017193227
423,455,11.31997626,9.115511743
423,605,11.36485751,9.110375499
423,971,11.67758277,10.42691779
423,214,12.06677259,6.593150309
423,181,12.6069717,10.8943405
423,383,12.7192791,9.899994962
423,161,13.03010676,11.23213151
423,301,13.18786847,9.613464629
423,497,13.61257806,7.755256958
423,532,13.7301506,7.202101658
423,682,13.81742239,7.834177401
423,218,14.03936594,11.63169202
423,515,14.2423468,7.314904523
423,479,14.25831596,11.5134932
423,178,14.55716687,9.226711626
423,891,14.68646751,12.18604612
423,292,14.73024648,12.20527863
423,478,14.94637307,13.11018321
423,278,15.70986291,8.758587241
423,509,15.89823359,14.6734913
423,999,15.97531828,12.92883076
423,461,15.98768645,8.215457554
423,150,16.01790264,14.72675109
423,0,16.23152259,12.91017969
423,426,16.27018377,14.94242818
423,981,16.45925463,17.5662177
423,437,16.53210168,9.013114465
423,415,16.60215805,15.04123445
423,258,16.74412057,15.28673319
423,424,17.04407813,17.76775999
423,179,17.09007386,13.66410724
423,412,17.12126954,10.62074749
423,223,17.56684884,10.98954319
423,750,17.70511789,11.52205194
423,110,17.75161454,18.3752316
423,473,17.8357378,15.4898862
423,252,18.05505017,16.30562479
423,316,18.10891735,14.8853832
423,264,18.44642953,16.67792329
423,190,18.60764808,12.07562409
423,419,18.89647538,19.18059742
423,408,19.15055276,15.7152865
423,158,19.8899021,16.1784237
423,405,20.06933319,17.56742883
423,982,20.08131356,16.32741828
423,522,20.09616476,21.81903463
423,203,20.12809114,18.32595505
423,328,20.36815287,12.46939333
423,117,21.21408154,22.23017488
423,516,22.55108726,17.77623849
423,457,22.88395789,16.06644801
423,450,22.90516046,18.3149923
423,604,24.06608643,20.57733014
423,394,24.11687092,22.20468956
423,984,26.37726322,22.86583663
424,424,0,0
424,509,3.18926545,2.142367784
424,258,3.309117165,1.849915131
424,981,3.973895515,3.017813355
424,179,4.093547484,2.237438607
424,150,4.837888392,3.330839258
424,110,5.266255428,3.826827258
424,419,6.411116267,4.632193073
424,971,6.804843168,6.542097651
424,292,6.945371079,4.975262762
424,161,7.325121281,6.191387691
424,522,7.349143067,6.23686421
424,181,8.216137635,6.748919755
424,117,8.467059844,6.648004457
424,301,12.67284473,9.523263052
424,438,15.27980423,13.1842221
424,275,15.49351433,13.8244316
424,533,15.8594647,13.98666745
424,423,17.16239817,15.91678743
424,490,17.93897839,16.1658296
424,801,18.30718436,16.67776026
424,248,18.92766818,17.05186545
424,212,20.79485706,17.87284874
424,436,20.80302041,18.6667018
424,477,20.84850806,18.70490498
424,464,21.74600145,19.06341925
424,457,22.34850039,25.54822869
424,451,22.46563065,19.75079955
424,488,23.57260756,22.49690876
424,499,23.81998032,20.4507254
424,455,23.99296208,22.88784575
424,605,24.03784333,22.88270951
424,328,24.13448093,29.28857352
424,168,24.2439109,20.45618059
424,192,24.83801581,20.65519213
424,383,25.39226493,23.67232897
424,750,26.01667324,30.77564829
424,412,26.28133307,30.86405646
424,190,26.37896245,26.16924394
424,223,26.68915725,31.1764731
424,218,26.71235177,25.40402603
424,479,26.93130179,25.28582721
424,602,26.98018815,22.10636291
424,891,27.35945334,25.95838013
424,214,27.45437384,22.1605331
424,478,27.61935889,26.88251722
424,203,28.06062467,34.02289662
424,405,28.47580106,33.97743164
424,264,28.49367052,34.03664944
424,999,28.6483041,26.70116477
424,461,28.67116875,27.89184188
424,252,28.7029407,34.46105774
424,178,28.84839625,23.37576295
424,0,28.90450841,26.6825137
424,426,28.9431696,28.71476218
424,497,29.19307048,23.68772372
424,515,29.24909527,26.01224519
424,415,29.27514387,28.81356845
424,682,29.39791481,23.76664417
424,532,29.57452548,25.9807421
424,278,30.22626491,35.34955225
424,473,30.50872362,29.26222021
424,316,30.78190317,28.65771721
424,437,30.80087287,36.3220908
424,408,31.82353858,29.48762051
424,158,32.56288793,29.95075771
424,982,32.75429938,30.09975228
424,394,34.87684925,36.29113199
424,516,35.22407308,31.5485725
424,450,35.57814628,32.08732631
424,604,36.73907226,34.34966415
424,984,37.03947749,36.73458958
426,426,0,0
426,415,0.711757609,0.372207172
426,473,1.728927971,0.552520206
426,0,2.97266619,1.693309106
426,316,2.994961614,1.696510841
426,408,4.036597025,2.526414144
426,891,4.632700738,3.043483626
426,158,4.775946367,2.989551345
426,982,4.967357825,3.138545919
426,999,5.415849472,3.563409996
426,437,5.56744731,3.062042573
426,478,5.794457524,3.376836471
426,461,5.835947308,3.524642138
426,252,6.126517399,3.745591247
426,264,6.517896752,4.11788975
426,278,6.553245465,3.667482991
426,516,7.437131524,4.587366132
426,450,7.791204721,5.126119941
426,515,7.921819918,4.50882868
426,532,8.036561446,4.53398218
426,218,8.0931896,5.227949464
426,405,8.140800417,5.007395288
426,203,8.199558371,5.765921511
426,479,8.223285786,4.557361156
426,682,8.316093777,4.650950367
426,497,8.320877656,4.637273527
426,223,9.242907057,7.331320813
426,605,9.266855078,6.188201143
426,604,9.675791895,6.351505565
426,328,10.00480249,8.868746265
426,455,10.02081248,6.706485658
426,412,10.10111231,7.762985717
426,394,10.23604058,6.959894994
426,178,10.30113146,6.295926432
426,488,10.68786992,7.021386158
426,214,10.74412093,6.325157591
426,383,10.8208379,7.045533239
426,602,11.05180538,6.089800505
426,750,11.8869948,10.35582103
426,984,12.49643288,7.621042065
426,457,12.52060751,12.46580095
426,192,12.72945823,7.332222393
426,499,13.75818078,7.27249276
426,168,14.30069718,7.356773783
426,190,14.49211336,12.34551012
426,451,14.68663594,8.497289865
426,436,16.71119147,8.942427117
426,477,16.87921855,9.865753892
426,464,17.02708234,9.071949366
426,490,17.78964212,14.57124227
426,248,17.82318463,14.43375166
426,212,18.02178599,13.4137584
426,423,18.21556688,14.8129826
426,801,20.44215648,17.39299394
426,533,21.75430006,17.95082671
426,275,22.25403004,17.94137351
426,438,25.46474888,22.47336119
426,971,25.9706449,23.63622938
426,181,26.90003383,24.1036521
426,161,27.32316889,24.44144311
426,301,27.74875815,24.06963259
426,292,29.0233086,25.41459023
426,509,29.38928401,36.41546025
426,150,29.50895306,36.46872003
426,981,29.95030505,39.30818664
426,258,30.23517099,37.02870214
426,424,30.53512855,39.50972893
426,110,31.24266496,40.11720055
426,179,31.38313599,26.87341884
426,419,32.3875258,40.92256636
426,522,33.58721518,43.56100358
426,117,34.70513196,43.97214383
419,419,0,0
419,981,3.642953586,2.342308414
419,110,4.053155907,2.618080326
419,424,6.531167958,4.635499858
419,509,6.546107454,5.029993697
419,522,7.00722728,5.849184831
419,117,7.646451119,4.744806659
419,258,8.279375003,5.638984116
419,150,9.316723363,6.646704021
419,971,9.501797951,10.18171046
419,179,9.650596151,6.618983417
419,181,11.12598057,10.62489846
419,161,11.54911564,10.96268947
419,292,12.24580674,9.787645556
419,301,15.36979951,13.16287586
419,438,17.97675901,16.8238349
419,275,18.19046912,17.4640444
419,533,18.55641948,17.62628025
419,423,19.85935295,19.55640023
419,490,20.63593317,19.80544241
419,801,21.00413914,20.31737307
419,248,21.62462296,20.69147825
419,212,23.49181184,21.51246155
419,436,23.49997519,22.30631461
419,477,23.54546285,22.34451778
419,464,24.44295623,22.70303205
419,457,25.04545517,29.1878415
419,451,25.16258544,23.39041236
419,488,26.26956234,26.13652157
419,499,26.5169351,24.0903382
419,455,26.68991687,26.52745856
419,605,26.73479812,26.52232231
419,328,26.83143571,32.92818632
419,168,26.94086569,24.0957934
419,192,27.53497059,24.29480493
419,383,28.08921971,27.31194178
419,750,28.71362802,34.41526109
419,412,28.97828785,34.50366926
419,190,29.07591723,29.80885674
419,223,29.38611203,34.81608591
419,218,29.40930655,29.04363884
419,479,29.62825657,28.92544001
419,602,29.67714293,25.74597572
419,891,30.05640812,29.59799294
419,214,30.15132862,25.8001459
419,478,30.31631368,30.52213002
419,203,30.75757945,37.66250943
419,405,31.17275584,37.61704445
419,264,31.1906253,37.67626225
419,999,31.34525888,30.34077757
419,461,31.36812353,31.53145469
419,252,31.39989548,38.10067054
419,178,31.54535103,27.01537576
419,0,31.6014632,30.32212651
419,426,31.64012438,32.35437499
419,497,31.89002526,27.32733653
419,515,31.94605005,29.651858
419,415,31.97209866,32.45318126
419,682,32.09486959,27.40625697
419,532,32.27148026,29.62035491
419,278,32.9232197,38.98916506
419,473,33.2056784,32.90183301
419,316,33.47885796,32.29733001
419,437,33.49782765,39.96170361
419,408,34.52049337,33.12723331
419,158,35.25984271,33.59037052
419,982,35.45125417,33.73936509
419,394,37.57380404,39.93074479
419,516,37.92102787,35.1881853
419,450,38.27510106,35.72693911
419,604,39.43602704,37.98927696
419,984,39.73643227,40.37420238
436,436,0,0
436,212,1.554183306,0.661523167
436,464,1.9735031,0.907403095
436,248,2.758302676,1.479430208
436,477,3.054616026,1.766875946
436,168,3.666889092,1.882186612
436,801,3.934594423,2.689273532
436,499,4.763563576,2.314909842
436,423,4.910194339,2.809131587
436,451,5.341308481,3.223529179
436,490,5.589880215,2.882260997
436,533,6.346081493,4.523002834
436,602,7.194116507,3.575359731
436,275,7.549282521,5.033163564
436,192,8.916427032,4.769889065
436,532,9.436504782,4.544955048
436,515,9.948700986,4.657757913
436,214,10.18522701,5.414558629
436,682,10.41359547,4.876283897
436,497,10.41837935,4.862607058
436,488,10.74663921,5.692390032
