ObjectID,Total_TravelTime,Total_Kilometers,Origin_School,Dest_School,,,
619,28.84064805,26.53997685,522,190,712,,
620,28.95330398,35.04885369,522,223,745,,
621,29.02920219,30.76197447,522,479,1001,,
622,29.02920219,30.76197447,522,478,1000,,
623,29.20388543,31.70718199,522,426,948,,
624,29.35374211,29.95037165,522,218,740,,
625,29.45723542,37.80249968,522,203,725,,
626,29.82783635,31.57670483,522,0,522,,
627,29.93299324,37.99634994,522,405,927,,
628,30.13835082,32.10075136,522,415,937,,
629,30.13835082,32.10075136,522,999,1521,,
630,30.31928497,37.97698458,522,178,700,,
631,30.31928497,37.97698458,522,252,774,,
632,30.39063803,27.50429818,522,497,1019,,
633,30.67994031,38.33123571,522,264,786,,
634,30.70137369,39.33522103,522,437,959,,
635,30.90494412,30.98209835,522,515,1037,,
636,31.06206806,27.7806282,522,682,1204,,
637,31.44240687,27.98781191,522,602,1124,,
638,31.58875994,39.28726855,522,278,800,,
639,31.73281401,32.35943572,522,473,995,,
640,33.65629188,33.81725873,522,316,838,,
641,33.7779612,33.71692292,522,516,1038,,
642,33.84070786,33.56465878,522,408,930,,
643,33.84070786,33.56465878,522,158,680,,
644,35.77366168,40.08157238,522,984,1506,,
645,36.13846488,36.4975635,522,982,1504,,
646,37.00016656,35.97308054,522,450,972,,
647,37.10615826,41.04449831,522,394,916,,
648,37.56320648,36.38198017,522,604,1126,,
649,0,0,450,450,900,,
650,1.533751716,0.830365914,450,604,1054,,
651,3.100724737,1.913416668,450,984,1434,,
652,4.306669476,2.48942364,450,394,844,,
653,4.995142771,2.623991272,450,516,966,,
654,5.429501694,2.812160414,450,408,858,,
655,5.429501694,2.812160414,450,158,608,,
656,6.775308769,4.531004032,450,982,1432,,
657,7.56398386,4.49226968,450,264,714,,
658,7.955534605,4.875433155,450,405,855,,
659,8.569136053,5.227898069,450,203,653,,
660,9.20578512,6.74515561,450,316,766,,
661,9.621811828,5.36864107,450,473,923,,
662,10.12852198,5.983941834,450,426,876,,
663,10.36005457,5.588852087,450,415,865,,
664,10.36005457,5.588852087,450,999,1449,,
665,11.13484892,7.279809536,450,437,887,,
666,11.67545911,7.443307982,450,412,862,,
667,11.72608394,7.414468628,450,479,929,,
668,11.72608394,7.414468628,450,478,928,,
669,11.96463518,8.274457165,450,0,450,,
670,12.29399645,7.10239401,450,218,668,,
671,12.48059981,7.551045822,450,223,673,,
672,13.00059589,9.261967759,450,515,965,,
673,13.63805605,8.784159651,450,278,728,,
674,14.51566257,9.120810377,450,328,778,,
675,14.83921461,9.568819379,450,178,628,,
676,14.83921461,9.568819379,450,252,702,,
677,15.02801156,9.549968475,450,602,1052,,
678,15.11639674,9.320896793,450,488,938,,
679,15.34978422,9.725242822,450,497,947,,
680,15.73384677,9.7691865,450,682,1132,,
681,16.02532651,12.42759153,450,457,907,,
682,16.02532651,12.42759153,450,750,1200,,
683,16.05369116,9.829432202,450,383,833,,
684,16.2596631,9.957134436,450,455,905,,
685,18.56645887,11.47911396,450,214,664,,
686,20.1298715,15.81444094,450,190,640,,
687,20.85613951,14.96977822,450,605,1055,,
688,20.8956679,13.84078327,450,891,1341,,
689,24.06485255,16.16285205,450,499,949,,
690,24.07215691,14.70456347,450,168,618,,
691,25.64451636,18.86542829,450,451,901,,
692,25.94903013,16.28805757,450,436,886,,
693,26.30174436,16.51684295,450,464,914,,
694,26.4353222,21.56809273,450,490,940,,
695,26.52076936,20.9144237,450,248,698,,
696,26.75661528,20.67234345,450,213,663,,
697,27.11990408,21.38487974,450,192,642,,
698,27.16128889,21.19635942,450,423,873,,
699,27.84021092,22.94388837,450,477,927,,
700,27.84021092,22.94388837,450,801,1251,,
701,28.1865007,29.5874604,450,509,959,,
702,28.86334899,23.9610971,450,533,983,,
703,29.81250925,24.34912278,450,275,725,,
704,31.28018007,31.72635914,450,461,911,,
705,31.81851879,23.32479838,450,438,888,,
706,32.74046575,28.38905099,450,181,631,,
707,34.0785017,36.84966894,450,161,611,,
708,34.1216151,37.17498227,450,971,1421,,
709,34.43590636,29.21407178,450,301,751,,
710,34.646365,39.62220264,450,981,1431,,
711,34.88302856,37.85779264,450,292,742,,
712,34.93178714,37.32775999,450,150,600,,
713,35.04012332,37.54573963,450,258,708,,
714,35.58865354,40.25444645,450,424,874,,
715,36.06297335,38.13439215,450,179,629,,
716,36.48910816,41.04722868,450,110,560,,
717,36.48910816,41.04722868,450,532,982,,
718,36.7642942,42.08372967,450,522,972,,
719,37.44835711,41.48441624,450,419,869,,
720,39.46614552,44.47050053,450,117,567,,
721,0,0,604,604,1208,,
722,1.237075178,0.774913794,604,450,1054,,
723,3.608176525,2.173933217,604,394,998,,
724,3.777912141,2.696566839,604,984,1588,,
725,5.141133737,2.788164785,604,516,1120,,
726,5.218487247,2.788557578,604,408,1012,,
727,5.218487247,2.788557578,604,158,762,,
728,5.241557053,3.700638118,604,982,1586,,
729,7.672033405,5.914789696,604,316,920,,
730,7.942633173,4.901169318,604,264,868,,
731,8.334183918,5.284332794,604,405,1009,,
732,8.947785366,5.636797708,604,203,807,,
733,9.235730811,6.331943095,604,473,1077,,
734,10.40838083,6.363913546,604,426,1030,,
735,10.63991342,5.968823799,604,415,1019,,
736,10.63991342,5.968823799,604,999,1603,,
737,11.46684418,8.431601844,604,515,1119,,
738,11.51349824,7.688709174,604,437,1041,,
739,12.00594279,7.794440339,604,479,1083,,
740,12.00594279,7.794440339,604,478,1082,,
741,12.05410843,7.85220762,604,412,1016,,
742,12.34328449,8.683356804,604,0,604,,
743,12.5738553,7.482365722,604,218,822,,
744,12.85924913,7.959945461,604,223,827,,
745,14.01670536,9.19305929,604,278,882,,
746,14.89431188,9.529710015,604,328,932,,
747,15.21786392,9.977719017,604,178,782,,
748,15.21786392,9.977719017,604,252,856,,
749,15.39625559,9.700868505,604,488,1092,,
750,15.40666088,9.958868114,604,602,1206,,
751,15.72843353,10.13414246,604,497,1101,,
752,16.11249609,10.17808614,604,682,1286,,
753,16.33355001,10.20940391,604,383,987,,
754,16.53952194,10.33710615,604,455,1059,,
755,16.70251392,13.2107417,604,457,1061,,
756,16.70251392,13.2107417,604,750,1354,,
757,19.18321696,11.87295724,604,214,818,,
758,21.23478882,15.37867785,604,605,1209,,
759,21.27431721,14.24968291,604,891,1495,,
760,24.31988714,18.38329114,604,190,794,,
761,24.44350186,16.57175169,604,499,1103,,
762,24.45080622,15.11346311,604,168,772,,
763,26.32767945,16.69695721,604,436,1040,,
764,26.68039367,16.92574258,604,464,1068,,
765,26.81397151,21.97699236,604,490,1094,,
766,26.89941868,21.32332334,604,248,852,,
767,27.0016636,17.22985408,604,451,1055,,
768,27.1352646,21.08124308,604,213,817,,
769,27.49855339,21.79377938,604,192,796,,
770,27.5399382,21.60525906,604,423,1027,,
771,28.21886023,23.35278801,604,477,1081,,
772,28.21886023,23.35278801,604,801,1405,,
773,28.8636881,30.37061057,604,509,1113,,
774,29.2419983,24.36999674,604,533,1137,,
775,30.19115857,24.75802242,604,275,879,,
776,31.65882939,32.13525878,604,461,1065,,
777,32.30386713,27.84054786,604,438,1042,,
778,33.11911506,28.79795062,604,181,785,,
779,34.75568911,37.63281911,604,161,765,,
780,34.79880251,37.95813245,604,971,1575,,
781,34.81455568,29.62297142,604,301,905,,
782,35.3235524,40.40535281,604,981,1585,,
783,35.56021596,38.64094281,604,292,896,,
784,35.60897455,38.11091016,604,150,754,,
785,35.71731072,38.3288898,604,258,862,,
786,36.26584094,41.03759662,604,424,1028,,
787,36.74016075,38.91754232,604,179,783,,
788,37.16629556,41.83037885,604,110,714,,
789,37.16629556,41.83037885,604,532,1136,,
790,37.4414816,42.86687984,604,522,1126,,
791,38.12554452,42.26756641,604,419,1023,,
792,40.14333292,45.2536507,604,117,721,,
793,0,0,408,408,816,,
794,5,5,408,158,566,,
795,0.964022246,0.331213426,408,516,924,,
796,4.759043355,2.812160414,408,450,858,,
797,4.759421829,2.283890527,408,982,1390,,
798,5.164390004,2.533161929,408,473,881,,
799,5.192550732,2.788557578,408,604,1012,,
800,5.659349558,3.128520465,408,316,724,,
801,6.11783253,3.575520074,408,426,834,,
802,6.307126177,4.243544348,408,984,1392,,
803,6.658264765,3.685430293,408,415,823,,
804,6.658264765,3.685430293,408,999,1407,,
805,7.71539449,5.006046868,408,479,887,,
806,7.71539449,5.006046868,408,478,886,,
807,8.237667599,5.384967239,408,394,802,,
808,8.283307,4.69397225,408,218,626,,
809,8.514028642,5.82077723,408,0,408,,
810,8.91673418,5.369633881,408,264,672,,
811,9.309985674,5.304884995,408,437,845,,
812,9.377784252,5.64018518,408,405,813,,
813,9.678350078,5.663288764,408,515,923,,
814,10.94721501,6.164740124,408,203,611,,
815,11.10570729,6.912475033,408,488,896,,
816,11.16966412,7.213177529,408,602,1010,,
817,11.32030199,6.490498826,408,278,686,,
818,11.49143677,7.388451876,408,497,905,,
819,11.87549933,7.432395554,408,682,1090,,
820,12.04300171,7.421010442,408,383,791,,
821,12.24897365,7.548712676,408,455,863,,
822,13.28333748,10.75644514,408,412,820,,
823,13.36041966,8.146756687,408,605,1013,,
824,14.47264617,10.20234621,408,223,631,,
825,14.68655988,8.741424019,408,178,586,,
826,14.68655988,8.741424019,408,252,660,,
827,14.83248666,12.92908405,408,328,736,,
828,14.8486195,9.205876738,408,891,1299,,
829,15.38098749,9.798145726,408,214,622,,
830,15.59042806,14.38874589,408,457,865,,
831,15.59042806,14.38874589,408,750,1158,,
832,16.84977665,10.21687123,408,190,598,,
833,18.30330217,10.4359129,408,168,576,,
834,18.39273945,10.55532333,408,499,907,,
835,20.56945608,11.44895392,408,436,844,,
836,20.92217031,11.6777393,408,464,872,,
837,21.17522107,16.8859331,408,490,898,,
838,21.24344023,11.98185079,408,451,859,,
839,21.26066823,16.23226407,408,248,656,,
840,21.49651416,15.99018382,408,213,621,,
841,21.85980295,16.70272011,408,192,600,,
842,21.90118776,16.51419979,408,423,831,,
843,22.58010979,18.26172874,408,477,885,,
844,22.58010979,18.26172874,408,801,1209,,
845,23.60324786,19.27893747,408,533,941,,
846,24.55240813,19.66696315,408,275,683,,
847,26.02007894,27.04419951,408,461,869,,
848,26.49953132,30.97053471,408,509,917,,
849,26.66511669,22.74948859,408,438,846,,
850,27.48036462,23.70689136,408,181,589,,
851,29.17580523,24.53191215,408,301,709,,
852,29.5745417,24.93314953,408,161,569,,
853,29.61765509,25.25846286,408,971,1379,,
854,30.37906855,25.94127322,408,292,700,,
855,31.55901334,26.21787274,408,179,587,,
856,32.08113897,31.02059634,408,981,1389,,
857,32.36656111,28.72615369,408,150,558,,
858,32.47489729,28.94413333,408,258,666,,
859,33.02342751,31.65284015,408,424,832,,
860,33.92388213,32.44562238,408,110,518,,
861,33.92388213,32.44562238,408,532,940,,
862,34.19906817,33.48212337,408,522,930,,
863,34.88313108,32.88280994,408,419,827,,
864,36.90091949,35.86889423,408,117,525,,
865,0,0,316,316,632,,
866,2.412726415,1.446473075,316,473,789,,
867,4.314816624,2.836735578,316,982,1298,,
868,5.540792259,3.116281168,316,408,724,,
869,5.540792259,3.116281168,316,158,474,,
870,5.697440161,3.460733728,316,515,831,,
871,5.766826928,3.656675555,316,516,832,,
872,5.788198097,3.851663396,316,426,742,,
873,6.165911783,3.926886863,316,218,534,,
874,6.328630331,3.961573614,316,415,731,,
875,6.328630331,3.961573614,316,999,1315,,
876,7.109040265,5.308561232,316,479,795,,
877,7.109040265,5.308561232,316,478,794,,
878,7.907674417,6.123291594,316,0,316,,
879,7.937880196,5.9266112,316,604,920,,
880,8.989032287,5.912833174,316,450,766,,
881,10.14559024,6.230475037,316,437,753,,
882,10.53711511,7.344217108,316,984,1300,,
883,10.59155046,7.544910002,316,394,710,,
884,10.77607286,7.188618355,316,488,804,,
885,10.84002968,7.489320851,316,602,918,,
886,10.99066756,6.766642148,316,278,594,,
887,11.16180233,7.664595198,316,497,813,,
888,11.54586489,7.708538875,316,682,998,,
889,11.71336727,7.697153764,316,383,699,,
890,11.91933921,7.824855997,316,455,771,,
891,12.37303204,8.194193095,316,264,580,,
892,12.65821684,8.629935086,316,203,519,,
893,12.83408211,8.464744394,316,405,721,,
894,13.03078522,8.422900008,316,605,921,,
895,14.1662177,11.49541051,316,412,728,,
896,14.35692545,9.01756734,316,178,494,,
897,14.35692545,9.01756734,316,252,568,,
898,14.51898506,9.48202006,316,891,1207,,
899,15.05135306,10.07428905,316,214,530,,
900,15.35552639,10.94131158,316,223,539,,
901,15.71536688,13.66804942,316,328,644,,
902,16.47330828,15.12771126,316,457,773,,
903,16.47330828,15.12771126,316,750,1066,,
904,16.52014221,10.49301455,316,190,506,,
905,17.97366774,10.71205622,316,168,484,,
906,18.06310502,10.83146665,316,499,815,,
907,20.23982165,11.72509724,316,436,752,,
908,20.59253587,11.95388262,316,464,780,,
909,20.84558664,17.16207642,316,490,806,,
910,20.9138058,12.25799411,316,451,767,,
911,20.9310338,16.50840739,316,248,564,,
912,21.16687972,16.26632714,316,213,529,,
913,21.53016852,16.97886343,316,192,508,,
914,21.57155333,16.79034311,316,423,739,,
915,22.25047536,18.53787206,316,477,793,,
916,22.25047536,18.53787206,316,801,1117,,
917,23.27361343,19.55508079,316,533,849,,
918,24.22277369,19.94310647,316,275,591,,
919,25.69044451,27.32034283,316,461,777,,
920,26.33548226,23.02563191,316,438,754,,
921,27.15073019,23.98303468,316,181,497,,
922,27.38241154,31.70950008,316,509,825,,
923,28.8461708,24.80805547,316,301,617,,
924,29.24490726,25.20929285,316,161,477,,
925,29.28802066,25.53460618,316,971,1287,,
926,30.04943411,26.21741654,316,292,608,,
927,31.22937891,26.49401606,316,179,495,,
928,31.75150454,31.29673966,316,981,1297,,
929,32.03692668,29.00229701,316,150,466,,
930,32.14526285,29.22027665,316,258,574,,
931,32.69379308,31.92898347,316,424,740,,
932,33.5942477,32.7217657,316,110,426,,
933,33.5942477,32.7217657,316,532,848,,
934,33.86943374,33.75826669,316,522,838,,
935,34.55349665,33.15895327,316,419,735,,
936,36.57128506,36.14503755,316,117,433,,
937,0,0,509,509,1018,,
938,9.362384197,8.905575484,509,161,670,,
939,9.405497595,9.230888815,509,971,1480,,
940,9.786711286,7.488654025,509,301,810,,
941,9.850168373,10.45860972,509,181,690,,
942,9.930247492,11.67810918,509,981,1490,,
943,10.16691105,9.913699176,509,292,801,,
944,10.21566963,9.383666532,509,150,659,,
945,10.32400581,9.601646171,509,258,767,,
946,10.87253603,12.31035299,509,424,933,,
947,11.34685584,10.19029869,509,179,688,,
948,11.77299065,13.10313522,509,110,619,,
949,11.77299065,13.10313522,509,532,1041,,
950,12.04817669,14.13963621,509,522,1031,,
951,12.73223961,13.54032278,509,419,928,,
952,12.83629004,9.527815966,509,438,947,,
953,14.75002801,16.52640707,509,117,626,,
954,15.83052665,18.43754085,509,457,966,,
955,15.83052665,18.43754085,509,750,1259,,
956,16.25634712,16.49390769,509,533,1042,,
957,16.43602985,16.28398257,509,275,784,,
958,16.72488938,12.82174659,509,190,699,,
959,17.27845973,20.40700691,509,328,837,,
960,17.86105787,17.52226066,509,490,999,,
961,18.45733286,21.89112571,509,412,921,,
962,18.96542344,18.71228334,509,423,932,,
963,19.06156354,18.63851358,509,477,986,,
964,19.06156354,18.63851358,509,801,1310,,
965,19.38447168,13.05381623,509,451,960,,
966,19.41838013,19.23969421,509,192,701,,
967,19.75632896,18.82080513,509,213,722,,
968,20.39815017,19.98560687,509,248,757,,
969,20.61385351,22.98207198,509,223,732,,
970,21.11778495,25.73571797,509,203,712,,
971,21.25820365,20.43752669,509,464,973,,
972,21.58091177,20.62892578,509,436,945,,
973,21.59354277,25.92956823,509,405,914,,
974,21.9798345,25.91020288,509,178,687,,
975,21.9798345,25.91020288,509,252,761,,
976,22.34048984,26.264454,509,264,773,,
977,22.36192322,27.26843932,509,437,946,,
978,23.08118028,28.21994823,509,426,935,,
979,23.24930947,27.22048684,509,278,787,,
980,23.5675008,24.14519558,509,455,964,,
981,23.91258661,15.50645274,509,891,1400,,
982,23.98523527,15.57428543,509,214,723,,
983,24.01564567,28.6135176,509,415,924,,
984,24.01564567,28.6135176,509,999,1508,,
985,24.10887761,21.20301542,509,499,1008,,
986,24.1426273,22.02246584,509,168,677,,
987,24.52626824,29.1014242,509,0,509,,
988,24.82993393,25.43184217,509,605,1114,,
989,24.85493201,24.88067099,509,488,997,,
990,25.47553663,25.2843478,509,383,892,,
991,25.75582064,30.53277197,509,479,988,,
992,25.75582064,30.53277197,509,478,987,,
993,26.21255044,29.64130698,509,602,1111,,
994,26.22379165,17.5662402,509,497,1006,,
995,26.89522169,17.84257022,509,682,1191,,
996,27.35532614,30.44626777,509,516,1025,,
997,27.43421121,28.01479068,509,984,1493,,
998,27.78968506,30.63443691,509,408,917,,
999,27.78968506,30.63443691,509,158,667,,
1000,28.19485522,31.48822225,509,473,982,,
1001,28.46906712,27.93581205,509,218,727,,
1002,28.5987343,31.55262658,509,461,970,,
1003,28.68981477,32.08358079,509,316,825,,
1004,28.76670778,28.9777166,509,394,903,,
1005,29.26338156,33.51986085,509,515,1024,,
1006,30.3426075,29.92820734,509,450,959,,
1007,31.22859535,30.69327384,509,604,1113,,
1008,33.71845114,37.29958343,509,982,1491,,
1009,0,0,455,455,910,,
1010,1.287431212,0.735475413,455,488,943,,
1011,1.908035836,1.139152217,455,383,838,,
1012,3.225453785,1.864898462,455,605,1060,,
1013,5.634880938,5.091000328,455,479,934,,
1014,5.634880938,5.091000328,455,478,933,,
1015,5.809564178,6.036207842,455,426,881,,
1016,5.959420855,4.279397503,455,218,673,,
1017,6.43351509,5.905730691,455,0,455,,
1018,6.744029563,6.429777213,455,415,870,,
1019,6.744029563,6.429777213,455,999,1454,,
1020,7.510622863,5.311124205,455,515,970,,
1021,7.739310916,4.25481032,455,602,1057,,
1022,8.338492758,6.688461577,455,473,928,,
1023,8.349607062,4.474966268,455,682,1137,,
1024,8.463223348,4.651483385,455,497,952,,
1025,8.887936654,4.328896578,455,499,954,,
1026,9.033508111,4.300427337,455,168,623,,
1027,9.081065401,8.591228863,455,437,892,,
1028,9.315078174,5.13804094,455,891,1346,,
1029,9.924011203,6.601933591,455,278,733,,
1030,10.26197063,8.146284583,455,316,771,,
1031,10.38363995,8.045948773,455,516,971,,
1032,10.4463866,7.893684632,455,408,863,,
1033,10.4463866,7.893684632,455,158,613,,
1034,10.52324692,9.646628145,455,264,719,,
1035,10.80336646,10.20691798,455,203,658,,
1036,10.9408532,7.832210459,455,436,891,,
1037,10.98282918,9.631283126,455,405,860,,
1038,11.25840631,9.73413725,455,490,945,,
1039,11.29356743,8.060995834,455,464,919,,
1040,11.34385347,9.080468226,455,248,703,,
1041,11.57969939,8.838387969,455,213,668,,
1042,11.94298819,9.550924262,455,192,647,,
1043,11.984373,9.362403941,455,423,878,,
1044,12.31136732,13.0723934,455,412,867,,
1045,12.66329503,11.10993289,455,477,932,,
1046,12.66329503,11.10993289,455,801,1256,,
1047,12.74414363,10.82658935,455,982,1437,,
1048,12.80254257,7.84937305,455,214,669,,
1049,13.50067601,12.51829448,455,223,678,,
1050,13.60584531,10.30210639,455,450,905,,
1051,13.66297318,10.73271611,455,178,633,,
1052,13.66297318,10.73271611,455,252,707,,
1053,13.6864331,12.12714163,455,533,988,,
1054,13.8605165,15.24503231,455,328,783,,
1055,13.88658828,9.321223995,455,190,645,,
1056,14.09895249,7.51424286,455,451,906,,
1057,14.16888523,10.71100603,455,604,1059,,
